Country of Birth,Country of Residence,Film Category,Duration,Production Year,Connection With Kiarostami,Inspired By Kiarostami,Created At,Rejected,First Listed,Final Listed,Email Sent,Gender,Age,duration_mm_ss,Inspired_By_Kiarostami_clean
Iran,Iran,Fiction,12 دقیقه,2023,فیلم «اجرای یک سکوت» به تصویر کشیدن سکوت و تنهایی حاکم بر زندگی یک پیرمرد و پیرزن است؛ سکوتی که همراه تنهایی اساس زندگی آنها را شکل می دهد. فیلمی که بدنبال ماجرا نیست بلکه بر روابط تضعیف شده انسانها انگشت می گذارد. علارغم تلاطم داخلی شخصیتها اما ظاهر آرام آنها در ریتم کند زندگی شاید بیشترین ارتباط را با آثار کیارستمی برقرار کند.,بطور کلی از رسوب آثار استاد کیارستمی بر ناخودآگاه خود بهره بردم,2024-06-14 08:35:50.221985+00:00,False,False,False,False,Male,,12:00,Other ways
Iran,Iran,Fiction,۸:۵۱ (هشت دقیقه و پنجاه و یک ثانیه),2025,اثر در یک‌روستای دور افتاده ضبط شده است و‌ بازیگران منتخب فیلم همگی از اهالی همان روستا هستند،داستان ژوریه یک روایت حقیقی است،که اهالی همان روستا داستان را برایمان شرح دادند و بعد از فهمیدن شروع پروژه ما سعی کردیم از همان اهالی بازیگرانی را انتخاب کنیم چون هم حس و حال و هم روایت داستان را به خوبی درک می‌کردند،ما نیز در این پروژه سعی کردیم تا بدون بازی گرفتن از بازیگران ارتباط فیلم خود را با فیلم کوتاه نان و کوچه بیان کنیم و از کمترین برداشت ها استفاده کردیم و همچینین با کمترین بودجه و تجهیزات تولید را شروع کرده و به پایان رساندیم.,بله،از فیلم های خانه دوست کجاست،گزارش و فیلم کوتاه نان و کوچه جهت نماها و تصویری برداری الهام گرفته ایم مثلا پلان های دویدن و نماها همگی مستقیم از آثار استاد کیارستمی الهام گرفته شده است.,2024-06-14 08:52:44.904651+00:00,False,False,False,False,Female,,08:51,Yes
Iran,Iran,Documentary,16:45 دقیقه,2023,زنده بودن ایده و استمرار آن,بله - روزمرگی و مستند بودن ایده,2024-06-14 09:25:12.408861+00:00,False,False,False,False,Male,,ٖ16:45,Yes
Iran,Iran,Fiction,14:58,2025,""" خیلی پاسخ سختیه، که بگم من دلم میخواد که چی از خودم باقی بذارم. حتما اون چیزایی که منهدمش نکردم، پارش نکردم، دورش نریختم، امضام پاش هست، لابد کارهاییه که خواستم تاییدش کنم و از خودم باقی بمونه. اما به این فکر کنم که یه روزی من نیستم و کارهای من میمونه، به این هیچوقت فکر نکردم چون، بیشتر لذتم به بقای خودمه نه به اینکه کاری از من باقی بمونه. اگر این متضاد باشه با اینکه کاری از من بمونه و خودم نمونم، من ترجیح میدم که خودم بمونم و کاری از من نمونه."" 

- از لحاظ محتوایی، با این پاسخ عالیجناب کیارستمی، طرح قصه ی (مجسمه ساز، آشنای امید) شکل گرفته است. همچنین از لحاظ فرمی سعی در اجرای قاب بندی ها و میزانسن های ایشان شده است.
و سخت ترین چالش این فیلم، فیلمبرداری در لوکیشن فیلم طعم گیلاس(تپه های سوهانک) بود که امروزه منطقه ایی است که به دلیل موقعیتش، مجوز تصویربرداری در آن داده نمیشود! که این امر باعث شد فیلم به آخرین روز ارسال برای جشنواره برسد ...","طعم گیلاس.
امید به زندگی، با حرفها و خاطره ی آقای باقری، تا اندازه ایی به آقای بدیعی باز میگردد. تا جایی که به محل کارش رفته و از او میخواهد در کار فردا صبحش که ریختن خاک بر روی بدیعی است، کمی درنگ کند.( از مردن بدیعی مطمئن شود). در (مجسمه ساز، آشنای امید)، از سوی یک فرستاده از سمت امید این امر(امید به زندگی و جاودانگی به شرط خوب زیستن) به مجسمه ساز انتقال می یابد.",2024-06-14 11:02:39.372261+00:00,False,False,False,False,Male,30.0,14:58,Other ways
Iran,Iran,Fiction,۱۲ دقیقه و ۲۵ ثانیه,2025,"ارتباط سیزده سالگی با آثار کیارستمی بیشتر از آنکه در مضمون باشد، در فرم است
آنچیزی که کیارستمی و سینمای او را برای من از باقی فیلمسازان جدا می کند، مسئله فرم است
گویی که فرم خود را می بلعد
سیزده سالگی در مضمون شاید وجوه اشتراک زیادی با فیلمسازان دیگری دارد
اما در فرم سعی داشتم آنچیزی که در سینمای کیارستمی، موسوم به سینمای آهسته (Slow mode) است را با عناصر ژانریکِ بومیِ خود تلفیق کنم
از بین آثار کیارستمی، ارتباط زیادی با (زیر درختان زیتون) و (خانه دوست کجاست) داشته ام
زیرا مینیمالیسم خاص کیارستمی در لانگ شات، بیش از آنکه بخواهد اطلاعاتی بدهد، اطلاعاتی را از بیننده سلب خواهد کرد
آنچیزی را که بنا داشتم در ارتباط با فیلم های کیارستمی و آثارش در سیزده سالگی  بنا کنم، همین مسئله بود؛
«چگونگیِ برقراری ارتباط بین مخاطب و فیلم، در کمترین ارتباط بصری»
یعنی چگونه می شود؛ موجز سخن گفت و موجز دکوپاژ داد.","ارتباط کار با آثار کیارستمی از دو مفهوم سرچشمه می گیرد
اول؛
«نظمِ ساختارمند در چگونه بازی گرفتن از نابازیگران، که عمدتا کودکان هستند. برای نمونه در فیلم مشق شب»
و دوم؛
«چگونگی استفاده از فرمت آندره بازنیِ صحنه»
که اهمیت بیشتری نسبت به دلیل اول برای من دارد
آنچه که بازن می گفت صرفا طولانی نگه داشتن نماها نبود، بلکه استمرار یک واقعیت در طول پهنه تصویر در غالب زمان بود.
آنچیزی که آثار کیارستمی را حداقل برای من، دست کم از آثار (شهید ثالث، تارکوفسکی، آنجلوپولوس، بلاتار) و فیلمسازانی نظیر این دست که همگی آنها خصلت مشخصی دارند جدا میکند دقیقا همین است. انگار کیارستمی، بازنی ترین ورژنِ بازن در کل آسیاست که فیلمسازانی نظیر (اپیچاتپونگ ویراستاکول، ژیا ژانکه، چن کایگه و حتی جعفر پناهی) در تلاش  هستند که تا همین فرمت را اجرا کنند
بنابراین آنچه که در «سیزده سالگی» برای من مهم بود، long take یا slow mode بودن فیلم هایی نظیر (زیر درختان زیتون) و (خانه دوست کجاست) بوده
اما برمیگردیم به دلیل اول
آنگونه که بازنمایی کودکان در سینما همواره همراه با بازی های اغراق شده و یا تمرین های مکرر بوده است
آنچیزی که کیارستمی را برای من خاص تر جلوه می دهد، بالاخص در مشق شب، اجازه دادن به نابازیگر برای ابراز بیان اصلی خودش در غالب خودش است، که در مجموع می توان به آن بازی گرفتن از نابازیگر  گفت.
آنچه که تلاش کردم در «سیزده سالگی» بیان کنم، بازی نگرفتن از نابازیگر بوده و رها سازی آن توسط خودش برای درک بیشتر محیط در غالب بومی آن",2024-06-14 12:18:35.524603+00:00,False,False,False,False,Male,,12:25,Yes
Iran,Iran,Documentary,20 دقیقه,2025,نشان دادن شخصیت مستقل و عمیق  و معرفی آثار کم نظیر کیارستمی,فیلم کلوز آپ بخاطر ورود به دنیای درونی انسان ها بسیار برجسته و قابل تحسیت و تاثیر گذار بوده است,2024-06-14 12:25:11.610581+00:00,False,False,False,False,Male,,20:00,Other ways
Iran,Iran,Fiction,۵ دقیقه و ۵۳ ثانیه,2025,"ره‌آورد قصه ساده و تک خطی از مردی را روایت می‌کند که دوستی را از دست داده اما در طبیعت دوست دیگری پیدا می‌کند. قصه‌ای بدون فراز و فرود و پیچیدگی که می‌توان در زمره پلات های مینیمالیستی یا حتی مشابه هایکو های ژاپنی شمرد و بی شباهت به تم های استفاده شده در آثار عباس کیارستمی نیست.
 در اجرا، فیلم در یک نما تصویر شده و یادآور آثاری چون پنج و ۲۴ فریم است که تمرکز آن بر محیط جغرافیایی می‌باشد که قصه درون آن شکل گرفته است و هیچ قصدی بر تحمیل نقطه نگاهی در میزانسن به مخاطبش ندارد.",بله. به صورت مشخص در فیلمنامه از نان و کوچه، در ترکیب بندی از چیدمان هفت چنار واقع در خانه هنرمندان، در میزانسن از ۲۴ فریم و در کارگردانی و اجرای صحنه از پنج و فیلم کوتاه تخم مرغ‌های دریایی الهام گرفته ام.,2024-06-14 13:06:36.717142+00:00,False,False,False,False,Male,26.0,05:53,Yes
Iran,Iran,Experimental,3 دقیقه و 18 ثانیه,2025,موضوع فیلم حول یکی از آثار کیارستمی با محتوای مرتبط با دانش آموزان است و در این فیلم نیز دانش آموزان هستند که حرفهایشان را با مخاطب درمیان میگذارند. شنیدن از دنیای کودکان بدون واسطه و خوانش مفهومی که شاید دانش آموز امروز با ذهن امروزش در مورد بدیهی ترین نیازهای یک انسان مثل بروز خشم، مسیر موثرتری برای نگاه کردن به یک مسئله در چند دهه قبل تر به ما بدهد. ما بزرگسالان آثار کیارستمی را تماما و به تکرار شاید دیده باشیم اما خوانش کاراکتری به ازای همان شخص در چند دهه قبل از امروز به ما چه می گوید؟,"همیشه دیدن آثار آقای کیارستمی برای من آموزنده و تامل برانگیز بود و برای من گاهی به عنوان ناجی عمل می‌کرد چه برای خودم چه برای مراجعانم. بواسطه ی کارهای میان رشته ای که در حیطه ی آموزش و درمان روانشناختی انجام می دهم چه برای کودکان چه برای بزرگسالان از ابزار هنر بخصوص فیلم استفاده میکنم. فیلم به عنوان یک موجود خیال انگیز بحث را میان من و مراجعانم حتی در گروه آغاز میکند. فیلم دست من و آنها را می‌گیرد و بدون موانعی که قبل از مشاهده کردنش وجود داشت سر بحث را باز می‌کند و به ما اجازه میدهد در مورد زوایای پنهان و آزارنده مان که برای بازگوییشان سختیهایی داریم، راحت تر سخن بگوییم. در این دو دهه تجربیات بسیار نابی که برایم بسیار ارزشمند است از آثار کیارستمی رخ داده است. فیلمهای مشق شب، قضیه شکل اول قضیه شکل دوم، دو راه حل برای یک مسئله، کلوزآپ، طعم گیلاس و....
موقعیتهایی را در گروه هنگام پخش فیلم و پس از آن ایجاد کرده که بدون آثار ایشان و به نوعی تسهیلگری ایشان با فیلمش، میسر نبوده است. گاهی ساعتها بحثهای داوطلبانه ی کودکان و بزرگسالان در نشستهای متعدد در تمام این سالها، مرا به درک از چیزی که به عنوان سینما دریافته بودم تا آن لحظه نادان تر از همیشه میکرد و همچنان این ندانستنم را به هر تجربه رج میزنم.
این فیلم که گزیده ای از یک تجربه است گریزی ازین پرسشگری و ندانستنم به موضوع انسان است. چیزی که قبل از تحصیل و اشتغال به روانشناسی، سینما به من آموخت و می آموزد و از شاخصترین این مدرسه، آموزگار کیارستمی است.",2024-06-14 13:16:27.346960+00:00,False,False,False,False,Male,,03:18,Yes
Iran,Iran,Experimental,۲۳ دقیقه و ۳۵ ثانیه,2025,کیارستمی تاثیرگذارترین کارگردان ایرانی برای من است. دوست داشتم در این فیلم به او نزدیک‌تر شوم. قصه فیلم من، به یکی از متدهای کیارستمی برای هدایت بازیگر اشاره می‌کند. شخصیت اصلی فیلم، تلاش می‌کند به تقلید از کیارستمی، فیلمی بسازد که المان‌های تصویری او را داشته باشد و از روش‌های معروف او برای هدایت بازیگر استفاده می‌کند. این روش‌ها توسط همکارهای پشت صحنه کیارستمی به وفور نقل شده است و در کتاب سر کلاس با کیارستمی هم توسط خودش مفصل توضیح داده شده.,"بله
بیشتر از همه زیر درخت زیتون. 
اندکی از کلوز‌آپ.",2024-06-14 13:25:39.767575+00:00,False,False,False,False,Female,32.0,23:35,Yes
Iran,Iran,Fiction,با احتساب تیتراژ 8 دقیقه و 2 ثانیه,2024,"ویژگی های مشترک فیلم کوتاه""حمزه"" با آثار کیارستمی؛
سادگی،شاعرانگی،دنیای درون، زندگی،عشق و مرگ. واژگانی برای معرفی ایده در فیلم های کیارستمی؛فیلمسازی که انسان را تنها میان هیاهوی جهان اطراف متولد میکرد و او را راهی میکرد. 
با توجه به این تعریف،کاراکتر حمزه در فیلم،شباهتی نه چندان نزدیک اما قابل توجه به شخصیت های زاده تفکر کیارستمی دارد. اوکه با معشوق نا واقعی خود زندگی میکند، و هنرش را اولویت زندگی میداند. دوگانگی اینکه آیا مرگ انتخاب اوست یا سرنوشت او؟
حمزه خودکشی میکند یا توسط دیوار ها کشته میشود؟
والایی هنر، انسانیت، و عشق، واژگانی‌ست برای معرفی فیلم های شاعرانه، از طعم گیلاس،خانه دوست کجاست تا امروز و تولد حمزه.",خیر,2024-06-14 13:35:50.868655+00:00,False,False,False,False,Female,22.0,08:02,No
Iran,Iran,Experimental,3 دقیقه و 40 ثانیه,2023,"مرگ و زندگی جزو موضوعاتی بوده که در فیلمی مانند ""طعم گیلاس"" به آن پرداخته شده است و این موضوع در فیلم کوتاه ""چند لحظه بعد"" پرداختی متفاوت پیدا کرده است.","فیلم کوتاه ""لومیر و شرکا"" ساختاری تک پلانی دارد که بخش زیادی از مفهوم فیلم از طریق صدا به مخاطب منتقل میشود و تجربه این رویکرد به فیلمسازی، من را ترقیب به ساخت فیلمی کرد که دیالوگ ها و سیر داستانی آن از طریق صدا روایت شود.",2024-06-14 13:39:34.789794+00:00,False,False,False,False,Male,26.0,03:40,Other ways
Iran,Iran,Animation,1:04,2025,ساده نگری از دید کیارستمی,کیاررستمی درکارهایش سادگی را مدنظر خود قرار داده ک من هم ب طورکلی از ایده ایده ساده نگری استفاده کرده ام,2024-06-14 13:39:54.665201+00:00,False,False,False,False,Female,23.0,01:04,Yes
Iran,Iran,Fiction,22 Min,2023,"In Kiarostami’s cinema, images are very important, yet simple and minimal. They are completely interpretable, possessing multiple meanings and creating deeper concepts beneath the film's surface.

This simplicity, interpretability, and brevity in Kiarostami’s images have always been inspiring and groundbreaking for me. I also aimed to achieve a simple, minimal language in this film, with interpretability and brevity. The narrative is entirely visual.",No,2024-06-14 13:51:11.274037+00:00,False,False,False,False,Male,41.0,22:00,No
Iran,Iran,Fiction,ففافا,717,غتغتغ,تغتغتغتغتغتغتغتغت,2024-06-14 13:57:08.369140+00:00,False,False,False,False,Male,,00:00,Other ways
Iran,Iran,Fiction,6,2025,فیلم تحت تاثیر فیلم طعم گیلاس ساخته شده است,فیلم تحت تأثیر فیلم طعم گیلاس ساخته شده است,2024-06-14 14:01:27.821201+00:00,False,False,False,False,Male,,06:00,Other ways
Iran,Iran,Documentary,۲۴ دقیقه,2025,سرزمین هرز شاعر در سبک بصری، به عکس ها و تصاویر سینمایی عباس کیارستمی ارجاع دارد و همچنین با استفاده از تصاویر مونتاژ شده در قالب ویدیوآرت های کوتاه، پیوندی میان عکاسی و سینما برقرار می کند، آنچنان که کیارستمی در آخرین ساخته هایش دست به این تجربه ی بینارشته ای زده بود.,ویدیوآرت های کوتاهی که در مستند وجود دارد، برگرفته از عکس های سفیدبرفی کیارستمی و فیلم آخر او، ۲۴ فریم است.,2024-06-14 14:15:18.624927+00:00,False,False,False,False,Male,25.0,24:00,Other ways
Iran,Iran,Experimental,20 Min,2020,"In Kiarostami’s cinema, images are very important, yet simple and minimal. They are completely interpretable, possessing multiple meanings and creating deeper concepts beneath the film's surface.

This simplicity, interpretability, and brevity in Kiarostami’s images have always been inspiring and groundbreaking for me. I also aimed to achieve a simple, minimal language in this film, with interpretability and brevity. The narrative is entirely visual.",No,2024-06-14 14:27:57.263414+00:00,False,False,False,False,Male,41.0,20:00,No
Iran,Iran,Fiction,18,2025,پیدا کردن زبان شخصی خود در فیلمسازی. و در این فیلم، پرداختن به دنیای کودکانی که میل اصیل خود در زندگی را دنبال میکنند و از پا نمی نشینند ...,به لحاظ فرم و محتوا همیشه ناخودآگاه تحت تاثیر کارهای ایشان بوده ام. فیلم هایی مثل مسافر یا تجربه یا باد ما را خواهد برد بی شک در شکل نگاه من تاثیر داشته اند,2024-06-14 14:34:41.326359+00:00,False,False,False,False,Male,,18:00,Yes
Iran,Canada,Documentary,10 دقیقه,2025,بهرگیری از سادگی فرم و سادگی در روایت داستان و پرسش سوال برا رسیدن به معنای زندگی و موقعیت انسانی و فلسفه وجودی انسان در عین سادگی  .,خیر,2024-06-14 14:48:17.162555+00:00,False,False,False,False,Male,23.0,10:00,No
Iran,Iran,Animation,1:05,2025,ارتباط این انیمیشن استفاده از ساده نگری در آثار کیارستمی,استفاده از ساده نگری در آثار کیارستمی ک نمونه بارز است الهام گرفته شده,2024-06-14 14:54:19.483269+00:00,False,False,False,False,Female,23.0,01:05,No
Iran,Iran,Documentary,5 minutes,2024,We went on a trip to film and prepare a narrative documentary with photo frames and made video art,بله از اثر مشق شب,2024-06-14 15:05:25.004546+00:00,False,False,False,False,Female,,05:00,Yes
Iran,Iran,Fiction,۵ دقیقه,1993,بچه‌ها، طبیعت و سکوت برایم کیارستمی را تداعی می‌کند.,سوال‌ها در فیلم، این را ضمانت می‌کند.,2024-06-14 15:13:05.476997+00:00,False,False,False,False,Male,23.0,05:00,Other ways
Iran,Iran,Fiction,13.9,2024,زندگی در آثار کیا رستمی نقش اصلی را دارد. سبک روایی کیا رستمی سبک مورد علاقه من هست. و از او در کارهایم الگو میگیرم. سادگی صداقت و عدم پیچیدگی و واقعی بودن و حتی فرا واقعی بودن اثار ایشان مورد توجه من بوده و هست.,بله از فیلم {باد ما را خواهد برد} ایشان الهام گرفته ام. و تقابل مرگ و زندگی را به نمایش کشیده ام.,2024-06-14 15:16:10.393136+00:00,False,False,False,False,Male,32.0,13:54,Yes
Iran,Iran,Fiction,۱۴,1973,روابط انسانی، هویت و طبیعت ازعناصر مهم و تکرارشونده در آثار آقای کیارستمی می‌باشد که به نظر اینجانب هر چند خام دستانه ولی مشترکات فرمی‌ای وجود دارد.,خیر,2024-06-14 15:22:29.251241+00:00,False,False,False,False,Male,36.0,14:00,No
Iran,Iran,Experimental,04:26 _ ۴ دقیقه و ۲۶ ثانیه,2025,"کمتر فیلمساز جوانی در ایران میتواند مدعی این شود که به صورت خود آگاه و یا نا خودآگاه از عباس کیارستمی تاثیر نگرفته بنده به صورت ناخودآکاه نگاه عکاسانه ی کیارستمی را در قاب های خود میبینم  فلسفه آثار کیارستمی اغلب با حیات انسانی درآمیخته بوده ، حیاتی که با مینی‌مالیست ترکیب شده
او همیشه متعهد به فرمی بوده که این ناتورالیستی را بازتاب کرده ، سینمای من در این فیلم  آغشته به مفهوم زمان است زمانی که به ابژه و تصویر بدل شده ،پلان هایی از حیات بشر که هر لحظه با یک واسطه انسانی زمانش کوتاه تر شده ، زیبایی شناسی از او گرفته شده، در فیلم این کوتاهی و نابودی هم در حیات بشر قابل مثال است هم در اندازه زمان پلان
تقدیم به آیندگاه، به حیاتی که زمانش از بین رفته","طبیعتاً در نگاه کلی و فرمی کاملا تاثیر گذار بوده 
 اما در چندین پلان ارجاعاتی هست که عیناً از ایشون بازسازی شده ، از جمله ارجاعات : زیر درختان زیتون ، پنج ، اثر تجسمی هفت چنار واقع در خانه هنرمندان،و...",2024-06-14 15:32:06.248896+00:00,False,False,False,False,Male,21.0,448:52,No
Iran,Iran,Experimental,13,2022,نگاه تجربه‌گرای عباس کیارستمی به سینما و شکل‌گیری فیلم، در فیلمسازی من تاثیرگذار بوده. این فیلم که ایده‌ی اصلی‌اش قبل از کرونا شکل گرفته بود، با به وجود آمدن موقعیت قرنطینه در دوران کرونا، داستانی امروزی خود را کامل کرد و به موقعیتی آشنا در این دوران تبدیل شد. فیلمبرداری بدون نظارت کارگردان نماهای مداربسته و گزینش و چینش آنها در مرحله‌ی تدوین نیز از جمله رویکرد تجربه‌گرایی است که به بازیگر و عوامل فیلم اجازه می‌دهد تا خلقشان را انجام دهند و کارگردان در تدوین حاصل آن را به زبان فیلم ترجمه کند.,در روند آزاد گذاشتن بازیگر جلوی دوربین و خلاقیت در تدوین، از زیر درختان زیتون و طعم گیلاس تاثیر گرفته‌ام,2024-06-14 15:34:40.104483+00:00,False,False,False,False,Male,,13:00,Other ways
Iran,Iran,Video Art,۶۵ ثانیه,2017,سعی کردم تا با استفاده از بیانی ساده و بی‌آلایش اتفاقی ساده را به نمایش بگذارم.,بله، زنگ تفریح  و ۲۴ فریم,2024-06-14 15:38:13.605744+00:00,False,False,False,False,Male,,01:05,Yes
Iran,Iran,Experimental,14,2020,دغدغه‌ی به واقعیت پیوستن محتوای ذهنی فیلمساز، مساله‌ای است که من را به سینما علاقمند کرد. در ابتدا همچون یک نقاشی که قرار است حرکت کند بود ولی در ادامه به نقاشی نور و رنگ پشت مانیتور سر صحنه تبدیل شد که لذت آرتیستیک فیلم‌ساختن را به اوج رساند.,زیر درختان زیتون و باد ما را خواهد برد؛ روند تکامل فیلم و شکل‌گیری فضایی نو در طول پروسه‌ی ساخت فیلم، از ابتدا که فیلمنامه را نوشته بودم، مد نظرم بود. آن چه سر صحنه اتفاق افتاد، تغییر پایان‌بندی فیلم بر اساس خوابی بود که شب بعد از پایان فیلمبرداری دیدم و تبدیل به سکانس و پایان‌بندی‌ای شد که از ابتدا با ساختن این فیلم به دنبالش بودم و در راهی جز به وقوع پیوستن نداشت مگر با تجربه‌ی ساختن فیلم.,2024-06-14 15:45:38.628282+00:00,False,False,False,False,Male,,14:00,No
Iran,Iran,Video Art,۹۸ ثانیه,2017,شاعرانه‌ بودن و استفاده از تصویری ساده و بی‌آلایش که از دید بنده در آثار جناب کیارستمی مخصوصاً در ویدیوآرت‌های ایشان نمود برجسته‌ای داشت.,بله، از آثار ویدیوآرت ایشان، مانند ۲۴ فریم,2024-06-14 15:48:33.861197+00:00,False,False,False,False,Male,,01:38,Yes
Iran,Iran,Documentary,8 دقیقه,2024,فیلم کوتاه «او»، هم در فرم یعنی شیوۀ ساخت و تولید، و هم در محتوا یعنی شیوۀ برخورد با موضوع، تحت تاثیر شکل آثار و نگاه عباس کیارستمی است. کار با نابازیگر و استفاده از دیگر شیوه‌های تولید فیلم مستقل، روایت مینیمال، تاکید روی فضاسازی و تلاش برای ثبت و به تصویر کشیدن احساس لحظات، همگی وامدار سبک فیلمسازی عباس کیارستمی و جهانبینی آثار او هستند.,بله، فیلم کوتاه «او»، صرف نظر از شیوۀ تولیدف در برخورد با سوژۀ خود عمیقا تحت تاثیر فیلم‌های «کلوزآپ»، «طعم گیلاس»، «ده» و دیگر آثار کیارستمی است و مانند این فیلم کاراکتر را از طریق گفتگوهایی مینیمال و با تاکید روی فضاسازی، بر خویش و مخاطب افشا می‌کند.,2024-06-14 15:50:58.065628+00:00,False,False,False,False,Male,31.0,08:00,Yes
Iran,Iran,Experimental,صد ثانیه,2022,"قبل از بیان ارتباط فیلم من با کیارستمی لازم میدانم این نکته را خاطر نشان کنم که به نگاه من عباس کیارستمی فیلمسازی است که فلسفه عضوی جدا نشدنی از تک نما های اوست ، تعمق و سکون در پلان های او همیشه انسان را به فکر فرو می‌برد ، ارتباط فیلم من با کیارستمی در همین سکون و تعمق فلسفی است جایی که نما به تنهایی کار میکند و آدمی را به فکر دعوت میکند
سادگی را از او یاد گرفتم 
و دادن قدرت کشف کردن به مخاطب را هم از او وام دارم 
زمانی که من نبودم کیارستمی بود 
حالا که بودم او نبود 
بودی ، بودم","در این فیلم به شکل مستقیم الهامی نگرفتم 
اما تماما تحت تاثیر او بودم به ویژه فیلم تولد نور
در این فیلم نمای تک برداشت ،قاب مینیمال ، مفهوم زیست را از او الهام گرفتم",2024-06-14 15:57:37.456323+00:00,False,False,False,False,Male,22.0,00:00,Other ways
Iran,Iran,Fiction,23,2024,امید به زندگی,امید به زندگی و نگاه ویژه کیارستمی به زیست بشری در سینمایش به رشد این دیدگاه در تولیدکنندگان این اثر موثر بوده است,2024-06-14 16:03:57.238845+00:00,False,False,False,False,Male,,23:00,Other ways
Iran,Iran,Fiction,5:44,2025,من سعی کردم به لحاظ فرم بصری در روایت و از ابعاد زیباشناسانه ی آثار کیارستمی الگو برداری کنم.,خیر مستقیماً تاثیر نگرفته ام.,2024-06-14 16:04:49.259723+00:00,False,False,False,False,Male,,05:44,No
Iran,Iran,Fiction,13,2024,کودک محور بودن و  جهان  از دید کودکان,فیلم های کودک محور کیارستمی به ویژه خانه دوست کجاست باعث شد من به این سبک و کار با کودک علاقه مند بشم,2024-06-14 16:13:37.311456+00:00,False,False,False,False,Male,18.0,13:00,No
Iran,Iran,Experimental,۶۱ثانیه,2025,شعر و نقاشی,خیر,2024-06-14 16:20:24.703626+00:00,False,False,False,False,Male,,01:01,No
Iran,Iran,Experimental,8 دقیقه,2025,"برسی نقش انسان و چیستی انسان  ،برسی سوال که من چه کسی هستم و زندگی 
در عین سادگی روایت بدون هیچ پیچیدگی در فرم ارایه روایت .البته در این فیلم سعی در ارائه حس در تصویر تمرکز دارد",خیر,2024-06-14 16:27:46.517671+00:00,False,False,False,False,Male,23.0,08:00,No
Iran,Iran,Fiction,5 دقیقه,2024,فضای فیلم برگرفته از اتمسفر موجود در فیلم های نان و کوچه و خانه دوست کجاست می باشد.,از فیلم خانه دوست کجاست و نان و کوچه. همچنین در موسیقی فیلم از موسیقی متن فیلم کلوزآپ استفاده شده است,2024-06-14 16:37:47.382765+00:00,False,False,False,False,Male,37.0,05:00,No
Iran,Iran,Fiction,۶:۳۴,2025,ارتباط این فیلم را با آثار کیارستمی می توان در صداهای خارج از کادر، حضور بچه و ماشین دانست .,بله از فیلم ده به طور مستقیم الهام گرفته ام که فرزند چگونه خودش را از میان جنگ پدر و مادرش رها می کند و آنها رو مقصر انتخاب هایشان می داند.,2024-06-14 16:40:40.462048+00:00,False,False,False,False,Female,,06:34,Yes
Iran,Iran,Experimental,۱۸ دقیقه,2025,این فیلم در سه سطح با آثار کیارستمی ارتباط دارد. ۱ _ استفاده از نابازیگر به عنوان سوژه واقعی برای بازنمایی نقش خودش ( پدر در طول فیلم ) ۲ _ دیالکتیک میان روایت مستند گون و داستانی برای ایجاد تجربه ای جدید برای مخاطب و فهم جدید از امر واقعی  ( استفاده از نریشن و تدوین غیر مرکز گرا ) ۳ _ استفاده از دوربین به عنوان قلمی پرسشگر برای مواجه با پرسش ها ذهنی و زیستی مولف به طوری که در فیلم پاپا سوال کارگردان ( پسر ) این است که پدرش نسبت به رازی از زندگی شخص اش چه واکنشی خواهد داد.,اولین اثری که از آن الهام گرفته شده و به طور مستقیم در این فیلم حضور دارد کلوزآپ کیارستمی است. کیارستمی در طول این فیلم میخواهد به واسطه دوربین سعی کند تا متوجه دلیل کنش های سبزیان شود و با یک فرم پسابرشتی تجربه ای جدید از سیاست ساخت فیلم را به ما ارائه کند. دومین فیلم مشق شب کیارستمی است. تقابل پدری که دغدغه مشق شب فرزندش را دارد و با کودکان دیگر درباره مشق های شب اشان گفتگو می کند. در این فیلم پسر دغدغه شخصی خودش را به طور مستند با پدرش در میان می گذارد نه با پدر های دیگر. سومین اثر کپی برابر اصل است. در طول فیلم پاپا کارگردان اشاره میکند که میخواهد نقش کیارستمی را بازی کند و سعی کند از روش کاری او کپی کند تا شاید بتواند از اصل آن فراتر رود.,2024-06-14 16:57:50.530316+00:00,False,False,False,False,Male,,18:00,Yes
Iran,Iran,Experimental,پنج دقیقه و سی و هشت ثانیه,2025,"چیزی که همیشه در فیلم های استاد کیارستمی برای من جالب بود نگاه فلسفی اما ساده به دنیای پیرامون انسان بود. 
در این فیلم سعی بر این داشتم که با نگاهی ساده به فلسفه وجود نگاه کنم و مینیمالیسم را هم در محتوای داستانی فیلم و هم در محتوای بصری آن دخیل کنم.
بدون استفاده از دیالوگ های پیچیده و پیچیدگی های مبهم در داستان فیلم با زبانی ساده و روان با موضوع اگزیستانسیالیسم و معنای زندگی مواجه میشویم.",استفاده از طبیعت و مناظر روستایی، تمرکز بر لحظه‌های ساده ولی عمیق زندگی، و ارتباط انسانی که در این فیلم به تصویر کشیده شده، یادآور سبک کیارستمی است. همچنین، تعامل مرد عکاس و دختر بچه و تأمل در معنای خاطرات و لحظه‌ها، به مضامین هستی گرایی که کیارستمی در آثارش دنبال می‌کرد، نزدیک است.,2024-06-14 17:09:40.477354+00:00,False,False,False,False,Male,24.0,ٖ05:38,Other ways
